id,name,category,purchase_date,value,depreciation_rate,status,created_at
1677,Conference Table #1677,Furniture,2023-11-02,24557.38,10.0,Disposed,2018-10-16T10:29:16
1678,Tool Trolley #1678,Tools,2024-10-25,28422.74,20.0,Retired,2018-04-29T22:49:11
1679,Box Truck #1679,Vehicles,2022-05-25,17206.90,5.0,Disposed,2024-11-28T06:22:28
1680,Projector #1680,Office Equipment,2018-07-30,25751.96,30.0,Retired,2020-06-02T20:01:47
1681,Delivery Van #1681,Vehicles,2020-02-01,58743.12,15.0,Retired,2020-12-16T13:57:45
1682,Multimeter #1682,Tools,2025-03-18,18120.70,15.0,Retired,2023-06-29T12:10:12
1683,Saw #1683,Tools,2025-05-01,1035.01,25.0,Disposed,2022-05-12T13:37:28
1684,Drawer Unit #1684,Furniture,2025-02-23,59475.21,30.0,Retired,2017-06-22T04:31:21
1685,Hammer #1685,Tools,2023-05-21,43860.76,10.0,Disposed,2022-10-19T11:12:40
1686,Postal Scale #1686,Office Equipment,2024-01-19,67211.33,5.0,Retired,2025-06-23T19:00:26
1687,Hammer #1687,Tools,2025-08-30,38859.66,30.0,Retired,2024-05-30T17:49:45
1688,Bookshelf #1688,Furniture,2017-06-10,56187.99,20.0,Disposed,2020-02-13T21:17:44
1689,Forklift #1689,Vehicles,2019-06-10,71352.72,25.0,Retired,2017-11-20T10:11:53
1690,Wrench Set #1690,Tools,2024-02-24,2405.02,10.0,Disposed,2016-12-12T23:28:49
1691,Pickup Truck #1691,Vehicles,2025-08-10,26959.22,30.0,Active,2025-09-17T02:08:22
1692,Multimeter #1692,Tools,2016-12-17,33693.65,30.0,Retired,2023-09-14T16:07:25
1693,Postal Scale #1693,Office Equipment,2024-03-07,37490.77,20.0,Disposed,2019-06-12T23:14:07
1694,Wrench Set #1694,Tools,2017-12-09,4301.60,10.0,Disposed,2021-10-26T20:21:08
1695,Visitor Chair #1695,Furniture,2021-09-02,63983.39,20.0,Retired,2022-04-03T04:54:37
1696,Desktop PC #1696,IT Equipment,2018-10-29,36601.15,10.0,Active,2023-12-11T03:34:20
1697,Server #1697,IT Equipment,2020-06-22,13356.68,30.0,Active,2016-01-27T15:46:31
1698,Multimeter #1698,Tools,2016-01-27,18911.87,5.0,Active,2016-07-24T05:56:04
1699,Router #1699,IT Equipment,2021-06-15,1802.42,5.0,Retired,2021-10-24T10:19:25
1700,Printer #1700,Office Equipment,2022-08-05,2554.73,20.0,Active,2019-12-17T08:34:46
1701,Telephone System #1701,Office Equipment,2024-06-16,73374.83,15.0,Active,2019-02-23T20:24:54
1702,Laptop #1702,IT Equipment,2023-11-27,49400.74,10.0,Retired,2016-09-09T12:13:46
1703,Electric Pallet Jack #1703,Vehicles,2025-06-13,70191.13,15.0,Retired,2019-03-28T10:24:00
1704,Utility Cart #1704,Vehicles,2020-10-04,24236.98,15.0,Active,2018-08-04T06:43:11
1705,Router #1705,IT Equipment,2016-02-10,28200.33,25.0,Retired,2017-06-27T13:43:42
1706,Server #1706,IT Equipment,2020-05-08,25535.63,25.0,Active,2024-07-02T23:47:22
1707,Soldering Station #1707,Tools,2017-04-07,11448.15,10.0,Active,2016-09-13T07:19:31
1708,Desktop PC #1708,IT Equipment,2023-08-26,31907.26,25.0,Disposed,2018-11-12T04:54:18
1709,Trailer #1709,Vehicles,2015-12-06,54550.60,15.0,Retired,2016-11-07T22:35:53
1710,Service Car #1710,Vehicles,2021-04-26,46370.94,15.0,Retired,2017-10-17T03:05:21
1711,Printer #1711,Office Equipment,2018-12-13,30636.62,10.0,Active,2021-07-28T14:00:11
1712,Reception Sofa #1712,Furniture,2019-04-10,160.54,30.0,Disposed,2019-11-18T04:17:40
1713,Desktop PC #1713,IT Equipment,2016-05-06,74580.79,20.0,Retired,2018-06-17T13:25:07
1714,Saw #1714,Tools,2019-10-21,36979.22,5.0,Active,2021-12-28T19:25:55
1715,Monitor #1715,IT Equipment,2018-05-10,76005.03,5.0,Disposed,2018-04-20T00:48:45
1716,Monitor #1716,IT Equipment,2024-01-30,67125.75,15.0,Retired,2023-01-18T23:39:54
1717,Drill #1717,Tools,2020-05-04,58594.60,15.0,Disposed,2019-06-09T09:26:10
1718,Network Switch #1718,IT Equipment,2024-05-07,28432.10,15.0,Disposed,2017-01-04T17:55:58
1719,Time Clock #1719,Office Equipment,2020-06-18,41387.51,25.0,Disposed,2022-08-19T04:49:35
1720,Box Truck #1720,Vehicles,2019-06-05,71431.42,25.0,Disposed,2021-10-04T10:07:21
1721,External HDD #1721,IT Equipment,2024-03-07,71081.19,30.0,Active,2017-03-12T10:20:54
1722,Company Motorcycle #1722,Vehicles,2024-02-29,76167.25,10.0,Retired,2016-07-08T05:30:25
1723,Tool Trolley #1723,Tools,2024-10-30,72450.08,30.0,Active,2024-04-06T20:22:40
1724,Printer #1724,Office Equipment,2024-11-20,8524.65,25.0,Disposed,2021-12-11T10:25:47
1725,Photocopier #1725,Office Equipment,2022-05-17,3020.42,20.0,Retired,2017-04-09T23:35:29
1726,Office Chair #1726,Furniture,2022-04-14,78822.54,5.0,Active,2024-12-24T11:42:19
1727,Pickup Truck #1727,Vehicles,2022-04-23,43051.66,5.0,Retired,2023-10-07T00:48:16
1728,Label Printer #1728,Office Equipment,2022-07-27,11113.23,20.0,Retired,2024-12-26T23:23:18
1729,Box Truck #1729,Vehicles,2018-11-15,41653.57,20.0,Retired,2025-04-20T00:46:53
1730,Drawer Unit #1730,Furniture,2016-04-11,9380.64,25.0,Active,2023-01-07T05:20:16
1731,Shuttle Bus #1731,Vehicles,2016-03-20,15548.30,10.0,Disposed,2016-12-31T10:05:48
1732,Drawer Unit #1732,Furniture,2018-07-08,44860.31,25.0,Disposed,2021-10-27T23:25:37
1733,Visitor Chair #1733,Furniture,2021-01-16,42453.22,5.0,Disposed,2020-01-30T08:22:10
1734,Hammer #1734,Tools,2025-02-03,36822.29,20.0,Disposed,2017-10-23T15:16:24
1735,Impact Driver #1735,Tools,2017-08-09,24774.13,10.0,Active,2023-10-28T09:42:47
1736,Label Printer #1736,Office Equipment,2019-08-25,72231.24,10.0,Disposed,2024-04-23T07:38:51
1737,Network Switch #1737,IT Equipment,2017-09-27,58636.20,20.0,Retired,2024-05-15T21:48:25
1738,Desktop PC #1738,IT Equipment,2020-11-22,43158.89,10.0,Disposed,2018-06-03T10:14:09
1739,Delivery Van #1739,Vehicles,2021-05-15,39818.27,30.0,Retired,2023-07-04T09:21:51
1740,Angle Grinder #1740,Tools,2024-06-11,63328.43,30.0,Disposed,2020-07-26T23:47:18
1741,Telephone System #1741,Office Equipment,2017-03-18,63686.42,10.0,Active,2022-09-15T14:42:23
1742,UPS #1742,IT Equipment,2025-07-12,13294.20,30.0,Active,2025-10-28T11:31:27
1743,Multimeter #1743,Tools,2017-04-17,52563.26,25.0,Disposed,2021-08-12T16:38:35
1744,Desk #1744,Furniture,2018-07-27,64808.20,30.0,Active,2019-04-16T06:25:47
1745,Photocopier #1745,Office Equipment,2015-11-04,19679.63,20.0,Disposed,2024-03-19T11:13:08
1746,Multimeter #1746,Tools,2022-06-15,45105.43,20.0,Active,2025-02-21T10:40:03
1747,Card Reader #1747,Office Equipment,2018-08-24,9364.84,25.0,Retired,2020-11-21T04:48:09
1748,Utility Cart #1748,Vehicles,2024-11-09,26148.47,15.0,Active,2021-04-06T09:23:19
1749,Delivery Van #1749,Vehicles,2017-02-20,5830.17,20.0,Retired,2025-01-24T02:13:17
1750,Utility Cart #1750,Vehicles,2025-04-30,55019.03,5.0,Disposed,2022-07-17T17:50:00
1751,Whiteboard #1751,Furniture,2025-08-03,19448.81,15.0,Retired,2021-02-12T12:47:23
1752,Server #1752,IT Equipment,2022-10-08,60544.35,30.0,Disposed,2020-12-13T22:20:01
1753,Wrench Set #1753,Tools,2023-02-22,66963.85,15.0,Disposed,2023-10-18T19:29:55
1754,Impact Driver #1754,Tools,2018-01-04,41710.79,5.0,Retired,2018-01-04T18:13:12
1755,Soldering Station #1755,Tools,2018-08-04,62644.11,20.0,Active,2023-01-21T13:10:27
1756,Drill #1756,Tools,2019-04-10,64469.75,10.0,Retired,2025-01-07T10:02:28
1757,UPS #1757,IT Equipment,2016-07-21,25661.70,30.0,Disposed,2019-11-17T21:05:01
1758,Saw #1758,Tools,2017-10-15,75727.02,20.0,Disposed,2018-03-24T03:18:42
1759,Service Car #1759,Vehicles,2020-11-26,55257.39,30.0,Disposed,2024-09-24T07:36:51
1760,Card Reader #1760,Office Equipment,2021-02-21,40724.36,20.0,Retired,2016-05-04T05:23:57
1761,Wireless Access Point #1761,IT Equipment,2024-02-02,31845.88,20.0,Disposed,2016-08-23T07:49:46
1762,Monitor #1762,IT Equipment,2022-09-22,69200.13,30.0,Retired,2025-06-07T19:49:14
1763,Desktop PC #1763,IT Equipment,2024-01-19,69599.28,30.0,Active,2022-05-09T21:10:19
1764,Postal Scale #1764,Office Equipment,2018-08-20,6597.53,30.0,Retired,2017-04-22T16:34:30
1765,Reception Sofa #1765,Furniture,2022-04-06,17784.95,5.0,Disposed,2019-08-20T08:01:16
1766,Desk #1766,Furniture,2017-04-04,23438.90,15.0,Active,2017-05-09T11:44:57
1767,Postal Scale #1767,Office Equipment,2015-12-01,41647.96,15.0,Disposed,2020-10-04T14:15:09
1768,Utility Cart #1768,Vehicles,2021-02-23,71985.25,5.0,Active,2019-05-27T14:13:49
1769,Postal Scale #1769,Office Equipment,2017-05-17,29687.85,20.0,Retired,2016-08-15T09:19:07
1770,Postal Scale #1770,Office Equipment,2019-05-07,18706.82,15.0,Disposed,2022-11-22T13:55:38
1771,Workshop Bench #1771,Tools,2016-02-06,57580.90,15.0,Retired,2022-01-13T12:09:40
1772,Drill #1772,Tools,2020-05-13,79436.73,15.0,Active,2020-12-26T23:36:22
1773,Wireless Access Point #1773,IT Equipment,2021-08-18,18075.07,30.0,Retired,2025-10-16T04:48:19
1774,Multimeter #1774,Tools,2024-05-11,66593.05,25.0,Retired,2017-06-18T02:51:35
1775,Printer #1775,Office Equipment,2016-08-28,33648.05,15.0,Disposed,2019-07-25T19:02:04
1776,Wireless Access Point #1776,IT Equipment,2022-01-21,56158.79,30.0,Disposed,2020-11-07T21:00:48
1777,Scanner #1777,Office Equipment,2024-02-27,72613.63,10.0,Active,2024-07-18T14:05:15
1778,Impact Driver #1778,Tools,2019-03-27,73776.70,15.0,Disposed,2021-08-23T22:40:10
1779,Office Chair #1779,Furniture,2023-07-16,23476.14,10.0,Active,2016-01-21T07:44:09
1780,Trailer #1780,Vehicles,2018-08-18,33010.91,10.0,Disposed,2022-03-23T04:58:21
1781,Hammer #1781,Tools,2022-12-07,40594.16,10.0,Retired,2025-06-14T04:16:03
1782,Saw #1782,Tools,2017-04-10,49926.01,30.0,Retired,2022-02-11T18:35:51
1783,Server #1783,IT Equipment,2020-05-13,7754.50,15.0,Disposed,2016-08-03T16:25:08
1784,Desktop PC #1784,IT Equipment,2022-07-16,30127.11,30.0,Retired,2022-10-03T22:51:22
1785,UPS #1785,IT Equipment,2022-09-11,1153.82,30.0,Active,2025-03-15T06:10:02
1786,Reception Sofa #1786,Furniture,2016-11-05,37939.56,15.0,Retired,2025-04-27T10:44:49
1787,Monitor #1787,IT Equipment,2015-12-24,45859.88,5.0,Active,2020-02-15T08:36:40
1788,Laptop #1788,IT Equipment,2021-08-20,66123.50,5.0,Active,2017-10-14T09:58:39
1789,Router #1789,IT Equipment,2023-04-13,68108.73,30.0,Disposed,2015-12-29T00:58:36
1790,Utility Cart #1790,Vehicles,2016-12-22,66322.01,10.0,Disposed,2023-09-15T16:15:25
1791,Router #1791,IT Equipment,2020-07-02,58851.86,15.0,Disposed,2020-10-21T15:50:50
1792,Filing Cabinet #1792,Furniture,2016-10-28,22498.64,25.0,Disposed,2018-05-15T11:34:37
1793,Multimeter #1793,Tools,2024-03-30,52511.24,30.0,Disposed,2024-06-06T18:53:54
1794,Company Motorcycle #1794,Vehicles,2017-12-07,46581.08,30.0,Disposed,2020-04-03T13:08:06
1795,Filing Cabinet #1795,Furniture,2021-06-25,818.70,30.0,Disposed,2025-01-17T00:14:11
1796,Filing Cabinet #1796,Furniture,2019-07-12,59606.72,5.0,Retired,2016-08-29T21:02:38
1797,Hammer #1797,Tools,2018-04-09,11339.89,5.0,Active,2023-03-17T15:29:07
1798,Time Clock #1798,Office Equipment,2025-07-30,33048.52,30.0,Active,2016-10-30T22:18:42
1799,Laptop #1799,IT Equipment,2023-12-26,47754.07,30.0,Disposed,2017-07-05T02:24:12
1800,Impact Driver #1800,Tools,2024-02-16,38471.37,15.0,Active,2020-09-05T10:08:22
1801,Label Printer #1801,Office Equipment,2022-07-15,69414.35,20.0,Disposed,2016-05-01T03:12:40
1802,Laptop #1802,IT Equipment,2019-04-06,35268.32,25.0,Active,2015-12-04T01:53:52
1803,Label Printer #1803,Office Equipment,2021-01-04,49753.52,25.0,Retired,2017-02-27T17:23:52
1804,Printer #1804,Office Equipment,2023-05-19,36386.84,30.0,Retired,2018-04-22T23:58:41
1805,Router #1805,IT Equipment,2023-04-27,73016.22,30.0,Active,2024-12-18T13:01:47
1806,Pickup Truck #1806,Vehicles,2023-03-27,1674.61,20.0,Disposed,2023-07-22T10:43:09
1807,Postal Scale #1807,Office Equipment,2018-07-09,56028.86,15.0,Active,2019-05-24T09:53:35
1808,Soldering Station #1808,Tools,2024-08-20,45569.70,20.0,Active,2020-07-04T15:00:03
1809,NAS Unit #1809,IT Equipment,2017-03-10,49340.95,10.0,Active,2019-03-23T03:54:47
1810,Time Clock #1810,Office Equipment,2025-08-09,50289.67,25.0,Retired,2023-08-03T15:12:29
1811,Bookshelf #1811,Furniture,2022-07-20,6765.97,10.0,Retired,2019-05-18T07:52:11
1812,Printer #1812,Office Equipment,2020-10-04,9660.73,5.0,Active,2018-04-11T18:12:32
1813,Conference Table #1813,Furniture,2023-01-18,64028.04,30.0,Active,2020-06-08T20:07:41
1814,Projector #1814,Office Equipment,2025-02-13,65627.88,10.0,Retired,2017-10-28T04:01:39
1815,Router #1815,IT Equipment,2025-02-11,9917.66,10.0,Retired,2019-07-21T20:02:33
1816,Drill #1816,Tools,2019-09-14,14543.79,5.0,Disposed,2023-08-18T21:33:52
1817,Router #1817,IT Equipment,2017-12-23,39297.28,5.0,Active,2022-07-17T05:14:12
1818,Projector #1818,Office Equipment,2017-03-09,790.59,30.0,Retired,2023-07-06T22:19:14
1819,Forklift #1819,Vehicles,2023-07-10,77152.07,30.0,Retired,2016-05-24T23:22:37
1820,Reception Sofa #1820,Furniture,2022-07-20,43937.56,25.0,Retired,2020-03-11T22:50:11
1821,Soldering Station #1821,Tools,2024-07-28,74196.28,15.0,Retired,2023-11-13T18:58:54
1822,Electric Pallet Jack #1822,Vehicles,2023-03-02,45958.34,5.0,Active,2019-12-12T16:40:41
1823,External HDD #1823,IT Equipment,2016-01-15,65531.21,10.0,Disposed,2020-01-30T15:57:17
1824,Wireless Access Point #1824,IT Equipment,2020-10-31,33934.08,20.0,Retired,2020-05-20T13:04:35
1825,Router #1825,IT Equipment,2022-09-05,42557.49,10.0,Active,2022-03-25T09:30:26
1826,Wrench Set #1826,Tools,2020-01-02,36646.47,10.0,Retired,2017-08-27T04:40:05
1827,External HDD #1827,IT Equipment,2023-04-20,43835.83,30.0,Retired,2023-12-19T03:35:46
1828,External HDD #1828,IT Equipment,2017-12-03,61955.83,5.0,Active,2021-05-06T23:16:19
1829,Reception Sofa #1829,Furniture,2021-02-24,3789.19,20.0,Retired,2024-03-09T05:52:19
1830,Postal Scale #1830,Office Equipment,2018-10-26,3409.93,10.0,Disposed,2023-12-29T10:43:26
1831,Impact Driver #1831,Tools,2018-10-24,7471.07,5.0,Retired,2024-05-08T04:36:29
1832,Desktop PC #1832,IT Equipment,2017-07-24,15433.32,20.0,Active,2022-04-20T09:36:26
1833,Electric Pallet Jack #1833,Vehicles,2017-10-10,20317.72,10.0,Active,2018-08-29T20:03:15
1834,Desk #1834,Furniture,2015-12-20,77316.62,25.0,Retired,2024-09-14T03:09:11
1835,Visitor Chair #1835,Furniture,2022-12-18,40523.88,25.0,Retired,2020-03-15T10:20:20
1836,Tool Trolley #1836,Tools,2022-06-20,13249.43,10.0,Retired,2021-12-23T13:39:56
1837,Filing Cabinet #1837,Furniture,2025-03-20,3487.10,10.0,Retired,2024-10-17T12:26:03
1838,Drawer Unit #1838,Furniture,2024-09-25,14640.01,15.0,Disposed,2024-07-28T14:47:56
1839,Impact Driver #1839,Tools,2019-09-19,46612.86,25.0,Disposed,2022-05-03T22:49:39
1840,Saw #1840,Tools,2019-08-28,34180.28,20.0,Active,2025-09-28T22:09:36
1841,Desktop PC #1841,IT Equipment,2018-03-11,26985.27,30.0,Retired,2018-11-01T08:05:20
1842,Desktop PC #1842,IT Equipment,2023-04-06,30297.66,10.0,Disposed,2023-01-22T02:41:52
1843,Trailer #1843,Vehicles,2018-02-24,18503.89,5.0,Disposed,2020-08-19T13:12:07
1844,Pickup Truck #1844,Vehicles,2021-07-14,79730.52,10.0,Active,2021-10-23T01:36:49
1845,Pickup Truck #1845,Vehicles,2017-11-23,47489.19,25.0,Disposed,2020-04-16T14:39:41
1846,Multimeter #1846,Tools,2018-09-15,78927.01,20.0,Active,2023-09-29T17:39:33
1847,Whiteboard #1847,Furniture,2025-06-01,56596.06,30.0,Active,2021-02-26T06:00:44
1848,Electric Pallet Jack #1848,Vehicles,2017-07-29,44499.17,15.0,Disposed,2022-09-29T08:45:06
1849,Wrench Set #1849,Tools,2023-06-04,61145.21,10.0,Disposed,2023-04-20T11:32:12
1850,Company Motorcycle #1850,Vehicles,2019-09-17,19454.42,5.0,Active,2020-03-10T07:28:46
1851,Router #1851,IT Equipment,2024-06-02,78970.67,25.0,Retired,2024-01-10T19:31:25
1852,Multimeter #1852,Tools,2024-01-30,48908.79,5.0,Active,2025-10-12T16:07:05
1853,Delivery Van #1853,Vehicles,2021-12-07,5016.84,30.0,Retired,2019-05-27T03:27:15
1854,Scanner #1854,Office Equipment,2016-09-09,68923.46,10.0,Retired,2018-01-03T02:30:52
1855,UPS #1855,IT Equipment,2025-05-04,35912.24,15.0,Disposed,2016-02-28T14:20:40
1856,Visitor Chair #1856,Furniture,2021-06-03,55669.58,20.0,Disposed,2018-05-11T04:03:02
1857,Projector #1857,Office Equipment,2023-07-02,50345.06,20.0,Active,2021-06-29T04:27:46
1858,Drill #1858,Tools,2025-07-20,22832.75,5.0,Retired,2017-06-25T23:38:56
1859,Forklift #1859,Vehicles,2019-06-20,52747.42,25.0,Retired,2016-02-04T03:15:44
1860,Wireless Access Point #1860,IT Equipment,2021-07-12,52778.03,20.0,Active,2025-03-10T19:46:57
1861,Reception Sofa #1861,Furniture,2018-04-24,13527.30,5.0,Retired,2025-08-16T07:09:44
1862,Utility Cart #1862,Vehicles,2021-04-04,46186.26,20.0,Retired,2017-08-08T10:35:39
1863,Box Truck #1863,Vehicles,2018-12-28,50988.39,5.0,Active,2021-10-07T19:08:10
1864,Delivery Van #1864,Vehicles,2019-07-25,75784.25,10.0,Retired,2018-12-07T08:31:26
1865,Monitor #1865,IT Equipment,2017-05-12,22722.36,10.0,Retired,2023-02-23T14:42:08
1866,Card Reader #1866,Office Equipment,2017-07-04,34399.92,15.0,Disposed,2018-09-07T00:02:13
1867,Standing Desk #1867,Furniture,2020-01-12,39593.76,30.0,Active,2021-08-13T17:21:18
1868,Printer #1868,Office Equipment,2023-05-17,15047.59,15.0,Disposed,2016-07-20T07:30:25
1869,Filing Cabinet #1869,Furniture,2025-05-25,76537.08,30.0,Active,2023-07-18T19:43:36
1870,Forklift #1870,Vehicles,2021-05-26,16739.75,5.0,Retired,2019-05-07T21:02:41
1871,Server #1871,IT Equipment,2023-01-28,24302.60,20.0,Active,2023-01-13T10:45:54
1872,Saw #1872,Tools,2021-11-19,4097.84,20.0,Active,2023-12-20T14:17:28
1873,Saw #1873,Tools,2018-09-05,27308.46,5.0,Active,2021-04-17T09:31:03
1874,Telephone System #1874,Office Equipment,2023-10-23,11200.18,15.0,Retired,2019-10-13T19:42:59
1875,Shuttle Bus #1875,Vehicles,2020-04-24,32386.61,15.0,Retired,2017-11-08T03:57:39
1876,Laptop #1876,IT Equipment,2022-06-19,62165.86,15.0,Retired,2023-10-03T04:07:37
1877,UPS #1877,IT Equipment,2022-06-13,6610.39,30.0,Active,2016-10-13T06:36:18
1878,Filing Cabinet #1878,Furniture,2017-05-31,19918.36,15.0,Disposed,2020-09-15T01:46:53
1879,Company Motorcycle #1879,Vehicles,2017-05-05,72902.06,30.0,Disposed,2025-07-01T07:58:05
1880,Scanner #1880,Office Equipment,2019-09-16,56142.27,15.0,Retired,2022-03-02T22:20:08
1881,Router #1881,IT Equipment,2019-02-05,29774.14,20.0,Retired,2017-05-03T19:29:03
1882,Multimeter #1882,Tools,2019-04-03,48152.76,15.0,Disposed,2021-01-22T02:48:45
1883,Hammer #1883,Tools,2021-08-25,10611.64,5.0,Retired,2023-10-05T12:59:09
1884,Whiteboard #1884,Furniture,2023-09-22,6415.86,20.0,Active,2016-08-13T23:13:58
1885,Filing Cabinet #1885,Furniture,2018-04-18,6203.69,10.0,Retired,2022-07-03T18:30:31
1886,NAS Unit #1886,IT Equipment,2023-06-04,73043.31,20.0,Active,2023-02-19T20:40:33
1887,Router #1887,IT Equipment,2021-05-17,43576.08,20.0,Active,2019-07-25T01:45:20
1888,Wireless Access Point #1888,IT Equipment,2025-03-04,33574.80,5.0,Retired,2020-01-26T18:37:59
1889,Reception Sofa #1889,Furniture,2017-02-09,51539.99,10.0,Active,2019-12-07T03:15:58
1890,Pickup Truck #1890,Vehicles,2016-12-26,9196.59,10.0,Disposed,2023-01-01T17:37:09
1891,Angle Grinder #1891,Tools,2021-02-03,63343.41,20.0,Retired,2023-04-14T09:00:05
1892,Desk #1892,Furniture,2018-06-04,50996.11,25.0,Active,2019-12-23T19:39:57
1893,Printer #1893,Office Equipment,2019-09-02,8221.48,20.0,Active,2021-02-26T21:05:44
1894,Box Truck #1894,Vehicles,2015-12-05,58186.78,10.0,Retired,2016-01-04T08:55:48
1895,Standing Desk #1895,Furniture,2024-04-25,57065.00,5.0,Disposed,2021-11-26T08:08:39
1896,Utility Cart #1896,Vehicles,2025-03-02,31451.94,10.0,Disposed,2020-10-29T11:42:05
1897,Electric Pallet Jack #1897,Vehicles,2020-10-10,3077.41,5.0,Retired,2016-01-16T19:00:44
1898,Postal Scale #1898,Office Equipment,2020-08-11,77722.62,30.0,Active,2020-07-12T21:58:54
1899,Forklift #1899,Vehicles,2018-09-02,44936.01,5.0,Active,2023-04-03T20:55:17
1900,Impact Driver #1900,Tools,2015-11-17,64071.83,20.0,Active,2019-03-25T03:42:32
1901,Projector #1901,Office Equipment,2018-03-28,73002.34,5.0,Disposed,2017-03-30T20:02:15
1902,Standing Desk #1902,Furniture,2018-07-05,75534.32,15.0,Retired,2016-10-13T00:20:17
1903,Angle Grinder #1903,Tools,2021-03-26,51919.41,20.0,Active,2021-07-03T11:41:39
1904,Whiteboard #1904,Furniture,2019-09-09,54274.06,25.0,Disposed,2023-10-28T11:00:41
1905,Impact Driver #1905,Tools,2021-10-26,50655.98,15.0,Disposed,2018-04-02T13:30:16
1906,Multimeter #1906,Tools,2023-05-28,3424.78,25.0,Disposed,2017-01-28T09:33:11
1907,Angle Grinder #1907,Tools,2016-10-30,49874.11,10.0,Active,2025-08-27T16:37:35
1908,Forklift #1908,Vehicles,2018-09-04,67363.22,10.0,Disposed,2023-01-10T15:41:06
1909,Monitor #1909,IT Equipment,2024-01-02,44386.31,10.0,Disposed,2021-06-21T02:05:28
1910,Desk #1910,Furniture,2024-08-11,17460.66,20.0,Active,2022-02-28T14:43:29
1911,Standing Desk #1911,Furniture,2018-01-04,27092.06,20.0,Disposed,2018-03-31T03:14:40
1912,Paper Shredder #1912,Office Equipment,2021-08-01,32254.75,20.0,Retired,2017-04-03T03:23:08
1913,Time Clock #1913,Office Equipment,2021-02-28,14438.30,25.0,Retired,2016-11-08T04:31:22
1914,Hammer #1914,Tools,2022-10-16,66306.36,10.0,Active,2025-07-29T12:49:44
1915,Reception Sofa #1915,Furniture,2018-06-12,52196.65,15.0,Active,2021-06-07T00:21:15
1916,Scanner #1916,Office Equipment,2022-06-19,23022.32,15.0,Disposed,2016-10-09T17:41:52
1917,Desk #1917,Furniture,2022-11-23,36021.53,5.0,Disposed,2016-12-14T03:47:36
1918,Drawer Unit #1918,Furniture,2024-12-24,61926.75,30.0,Disposed,2023-03-28T03:57:59
1919,Workshop Bench #1919,Tools,2019-02-03,71013.36,25.0,Disposed,2021-08-29T23:14:56
1920,Projector #1920,Office Equipment,2016-01-19,71155.04,15.0,Disposed,2024-12-02T16:01:05
1921,Network Switch #1921,IT Equipment,2023-10-21,32463.39,15.0,Disposed,2025-03-21T20:57:13
1922,Paper Shredder #1922,Office Equipment,2022-11-13,47336.44,15.0,Retired,2019-11-09T13:30:59
1923,Monitor #1923,IT Equipment,2017-11-16,30515.76,20.0,Active,2021-02-03T00:10:49
1924,Scanner #1924,Office Equipment,2023-06-20,14548.28,20.0,Active,2019-01-05T10:03:00
1925,Postal Scale #1925,Office Equipment,2019-04-07,48416.83,30.0,Disposed,2022-12-30T14:13:04
1926,Label Printer #1926,Office Equipment,2016-07-12,995.02,5.0,Disposed,2017-11-15T16:02:50
1927,Forklift #1927,Vehicles,2019-06-14,40340.40,10.0,Retired,2015-11-06T15:46:09
1928,Label Printer #1928,Office Equipment,2017-11-01,65239.01,25.0,Disposed,2018-09-16T01:59:03
1929,Monitor #1929,IT Equipment,2024-06-13,716.87,5.0,Retired,2020-04-14T09:38:14
1930,Label Printer #1930,Office Equipment,2025-03-10,12542.64,5.0,Disposed,2017-11-13T02:43:08
1931,Time Clock #1931,Office Equipment,2021-10-19,15836.86,10.0,Active,2018-07-30T23:01:19
1932,Laptop #1932,IT Equipment,2024-11-06,37723.04,25.0,Retired,2017-06-27T15:08:06
1933,Scanner #1933,Office Equipment,2017-06-24,67946.45,15.0,Active,2017-12-12T01:08:39
1934,Postal Scale #1934,Office Equipment,2023-02-16,63431.77,30.0,Active,2016-02-19T00:08:09
1935,UPS #1935,IT Equipment,2024-10-30,4465.63,30.0,Retired,2017-02-01T10:43:58
1936,Scanner #1936,Office Equipment,2023-09-24,45568.40,5.0,Active,2022-05-19T18:35:54
1937,Time Clock #1937,Office Equipment,2022-11-05,72459.32,10.0,Disposed,2017-09-21T08:51:47
1938,Postal Scale #1938,Office Equipment,2022-03-01,46539.35,30.0,Active,2022-01-14T04:02:17
1939,Wrench Set #1939,Tools,2023-04-23,64751.13,15.0,Retired,2020-10-24T10:00:12
1940,Whiteboard #1940,Furniture,2016-07-23,35515.42,20.0,Retired,2025-03-16T04:45:58
1941,Hammer #1941,Tools,2025-06-06,72586.31,10.0,Retired,2022-07-28T03:08:17
1942,Desktop PC #1942,IT Equipment,2017-01-01,30153.58,25.0,Disposed,2024-07-30T04:28:25
1943,Impact Driver #1943,Tools,2021-10-03,38686.58,10.0,Retired,2024-08-05T21:18:52
1944,Wireless Access Point #1944,IT Equipment,2019-10-14,71379.63,30.0,Disposed,2016-03-21T04:04:35
1945,Multimeter #1945,Tools,2021-07-03,37215.79,10.0,Active,2025-08-03T22:00:00
1946,Workshop Bench #1946,Tools,2018-03-29,65151.14,25.0,Disposed,2017-06-23T23:50:27
1947,Telephone System #1947,Office Equipment,2021-06-05,41395.42,25.0,Disposed,2023-12-09T15:42:23
1948,Wireless Access Point #1948,IT Equipment,2024-12-17,79884.87,20.0,Retired,2017-08-07T22:20:39
1949,Card Reader #1949,Office Equipment,2022-03-31,25577.00,15.0,Disposed,2018-10-24T12:55:35
